Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
2025-12-27 08:34:01.701417848,CUST1149,West,Personal Care,Detergent Bar,5,240.67,0.0,1203.35,854.97,348.38
2025-12-27 15:51:11.559633028,CUST1151,Central,Household,Dishwash,1,111.57,0.05,105.99,83.0,23.0
2025-12-27 23:08:21.417848208,CUST1001,Central,Snacks,Namkeen,12,92.86,0.0,1114.31,739.43,374.88
2025-12-28 06:25:31.276063388,CUST1087,East,Snacks,Namkeen,6,39.98,0.1,215.88,154.83,61.05
2025-12-28 13:42:41.134278564,CUST1098,South,Grocery,Rice,5,331.38,0.0,1656.91,1093.36,563.55
2025-12-28 20:59:50.992493744,CUST1074,North,Grocery,Cooking Oil,5,164.72,0.1,741.26,466.31,274.95
2025-12-29 04:17:00.850708924,CUST1001,West,Personal Care,Soap,11,205.05,0.05,2142.74,1396.06,746.68
2025-12-29 11:34:10.708924104,CUST1001,South,Personal Care,Detergent Bar,5,232.12,0.05,1102.59,740.93,361.66
2025-12-29 18:51:20.567139284,CUST1053,West,Grocery,Sugar,11,368.81,0.0,4056.86,2964.25,1092.61
2025-12-30 02:08:30.425354464,CUST1112,West,Grocery,Wheat Flour,1,57.72,0.0,57.72,40.66,17.06
2025-12-30 09:25:40.283569640,CUST1032,West,Grocery,Cooking Oil,4,180.52,0.05,685.99,499.45,186.54
2025-12-30 16:42:50.141784820,CUST1113,East,Snacks,Namkeen,6,125.57,0.0,753.44,545.81,207.63
2025-12-31 00:00:00.000000000,CUST1058,North,Personal Care,Shampoo,1,64.06,0.0,64.06,45.47,18.59
